ind,ci,salary_ci
18,采矿,6349.9614805168
18,采编,3905.0262938208
18,采购,5433.4438138742
18,采购员,4334.3674072642
18,采购计划,7525.4109385076
18,采购部,6429.5345274202
18,采销,6287.0252480213
18,采集,3733.4706198164
18,重要,8077.7340067948
18,量化,5976.658566
18,金,4503.3026745
18,金山,1735.047
18,金牌,3165.1284963321
18,金税,4512.7091700555
18,金蝶,4751.1725792584
18,金融,7882.1702470097
18,金融保险,7518.537
18,金融信息,3403.0018341746
18,钣工,5449.6053829654
18,钳工,5080.7183016813
18,铁路,3510.2220643688
18,铁通,5370.537
18,铆,3845.772636104
18,铣床,5395.5932881665
18,铲车,3624.4023100266
18,银校,3741.384792222
18,银联,7609.0122164428
18,银行,6656.8467940261
18,银行业务,8992.1102518188
18,银行卡,4145.1232095074
18,铸造,4446.7776303688
18,销售,5457.7721993883
18,销售业务,4472.8713490112
18,销售主管,5919.5446353375
18,销售员,3390.6860519619
18,销售市场,3606.028570611
18,销售店,4281.3632530355
18,销售部,5376.3936199318
18,销管,6760.1736303688
18,锂电,4513.9071287376
18,锅炉工,4407.5265741265
18,锐捷,8755.5645965532
18,锻造,4934.8302710532
18,长期,1738.8062685
18,门,6659.1607488876
18,门市,3554.6402867595
18,门店,4040.0143230126
18,门户,6091.5282710532
18,门户网站,4762.726570611
18,问题,4984.2104398159
18,队,6296.4673959012
18,队长,5879.5237711674
18,防病毒,1735.047
18,防范,4361.3929740278
18,防雷,6522.0460615122
18,阶段,6734.0006745
18,阿拉伯语,4728.881340111
18,陈列,4873.7473498428
18,限,1673.0235
18,集,9432.8939597208
18,集中,9398.037
18,集团,10804.1717676218
18,集成,7326.442273556
18,集成电路,10680.2140121412
18,零件,3654.0645965532
18,零售,4977.5529066296
18,零售店,4852.949014611
18,需求,7866.3412897478
18,非,4974.9594070929
18,非技术,3732.2017163644
18,非编,6734.0006745
18,面,4939.0008648321
18,面点师,6314.6663717314
18,韩,4852.949014611
18,韩国,6267.1193607006
18,韩语,5653.0329182067
18,音乐,4022.4180238103
18,音响,4226.766560074
18,音效,3319.3089067424
18,音箱,6226.658018136
18,音视频,5103.173830074
18,音频,4555.960896111
18,音频视频,4458.4773138502
18,页面,4613.7797215049
18,项目,6469.3054686687
18,项目管理,7367.2816933401
18,项目组,4993.2266771778
18,项目经理,9711.4833192108
18,项目部,6351.0920972072
18,顾客,4341.662005
18,顾问,8967.7177927841
18,预处理,3913.4884926642
18,预定,4208.3955835821
18,预测,5577.3026745
18,预算,7482.6653915754
18,预算员,3606.028570611
18,预订,4503.3026745
18,领域,20583.44091
18,领导,6876.3961433669
18,领班,3821.399876268
18,频道,5477.2446523379
18,风控,9666.537
18,风险,9318.4077499154
18,风险管理,11406.4382666444
18,飞信,17302.47294
18,餐饮,5368.2954074428
18,馆,4627.370349
18,首代,8510.3606473249
18,首席,15152.5647255722
18,首席代表,8468.3888776041
18,驱动,8350.260344554
18,驾驶,3199.5734097928
18,驾驶员,4354.5601371189
18,验收,3654.0645965532
18,验证,7306.7315075656
18,高校,5370.537
18,高端,8938.4124720888
18,高管,7935.8629074982
18,高級,9532.1406924984
18,高级,10993.7927259408
18,高级专员,6559.5697243044
18,高级顾问,16007.5255320059
18,高频,2797.623843636
18,魅力,5160.4089366642
18,麦当劳,1888.751343636
18,黑盒,5386.186792611
19,ア,6910.5594074428
19,ー,10410.860349
19,ス,6910.5594074428
19,シ,6910.5594074428
19,ト,6910.5594074428
19,　,7508.6400319835
19,タ,6910.5594074428
19,ン,6910.5594074428
19,a,4241.804349
19,aad,18596.9119110972
19,abap,9257.755918284
19,abaper,15265.398526148
19,account,12117.7170728559
19,ad,13178.2485
19,adf,9914.9201745
19,adm,5015.7017214012
19,admin,7441.2397742891
19,administrator,10130.5393855266
19,adobe,5370.537
19,advisor,9816.6525682438
19,advisory,16791.1698692448
19,afc,9487.537
19,agent,10117.2017214012
19,analysis,11359.2565442128
19,analyst,10110.3864877903
19,anaylser,20077.5524395812
19,and,10156.142618211
19,andorid,7473.7382308328
19,andriod,6123.7091700555
19,android,6802.8492877155
19,androidios,9284.7506745
19,anroid,5851.7464598055
19,ap,7141.8737554684
19,apac,13810.658008148
19,app,6976.4906775555
19,application,13636.6887482246
19,ar,8786.5898929152
19,architect,22860.026731197
19,artist,10696.2334272888
19,as,5899.7414120236
19,ase,3675.6456303688
19,asp,4348.7341209556
19,aspnet,4812.1127004945
19,aspnetc,3880.6189117376
19,aspweb,4085.5921931064
19,assistant,6083.5214194017
19,associate,13343.4595584888
19,assurance,7626.3856862253
19,autocad,7256.567458611
19,automation,14961.8332200809
19,ax,9571.4882303499
19,b,6617.6528552756
19,ba,11601.5590724201
19,back,4051.6239195
19,backup,5543.486264074
19,basis,11821.1492001029
19,bb,10674.3760338252
19,bc,6976.268495148
19,bd,8637.579275833
19,bhr,6694.1306425076
19,bi,9098.1849006543
19,bidw,10893.7778173464
19,biee,2768.069783
19,bim,7866.0711154325
19,bios,6787.6936579766
19,bmc,8609.8633959012
19,bo,6906.6813141091
19,bom,3560.909830074
19,boss,7451.3388462492
19,bp,7228.610343074
19,bpm,4929.8820992532
19,bpo,3636.2674419167
19,brew,7246.6788712206
19,bridge,10484.6975448976
19,bs,6538.4855432988
19,bse,12897.2456150715
19,bsp,11464.7375032697
19,bss,13036.9542144538
19,bu,7237.1813784336
19,build,14379.2268416229
19,business,13058.9598842629
19,bw,10238.6791744962
19,bwbo,9666.537
19,c,6428.9337325849
19,cad,4396.8566525437
19,cae,10671.7302674834
19,call,6808.8664428024
19,cam,4584.2448287216
19,capture,7451.3388462492
19,catia,8592.537
19,cb,13716.0026140812
19,cc,6129.6811151156
19,ccvc,12102.438677361
19,cdc,6757.7382308328
19,cdl,10121.8409395812
19,ce,6940.766349
19,center,10863.9067091739
19,ceo,15485.0180839401
19,certification,11195.8409395812
19,cfd,7518.2685
19,cfo,13574.2664636135
19,cg,3938.537
19,chain,11579.907560074
19,channel,16550.7189325872
19,china,14115.64841616
19,cib,9666.537
19,cio,17165.0846121999
19,cis,11915.0056609824
19,cm,5153.0920073055
19,cmmi,8692.8810712852
19,cmo,5153.2623717638
19,cnc,4995.0429689284
19,cnet,4893.3602858012
19,cnsbg,3654.0645965532
19,cobol,6104.9495074347
19,cocosdx,3346.6046745
19,cognos,7237.7258741388
19,commercial,16516.4165025555
19,consultant,13495.6642235649
19,consultantsap,27232.74249696
19,control,4762.726570611
19,coo,15556.1890743781
19,coordinator,7041.3694405772
19,core,5370.537
19,corporate,15506.0703462492
19,cos,10177.995491074
19,crm,10975.7238503103
19,cs,4853.2292170863
19,csr,3592.9338473688
19,css,8123.801784111
19,cti,13425.358
19,cto,17398.9864307957
19,customer,12587.9232726927
19,d,5233.0432905146
19,data,8675.5853878954
19,db,14609.496343074
19,dba,11331.0691727969
19,dbaoracle,9971.5005207492
19,dcc,6407.3293806642
19,de,7733.996343636
19,delivery,12014.0845898055
19,dell,4988.305236222
19,delphi,6002.9112184548
19,demo,4271.9567214012
19,department,12337.8540727986
19,design,8650.5535990053
19,designer,9013.2737185407
19,desk,5936.6073533308
19,desktop,7451.3388462492
19,dev,17164.4932183682
19,developer,10163.6859064505
19,development,12396.9861767801
19,device,15227.63974848
19,digital,8324.037
19,director,10885.5476745
19,division,20329.13974848
19,dlcdsp,7622.649799787
19,dm,17452.7685
19,dmax,3326.1618543432
19,domino,6985.1852886813
19,dpmdevelopment,13921.2719762082
19,ds,3222.537
19,dsp,12464.7334390987
19,dtp,5376.1432245928
19,dtv,8609.8633959012
19,dynamics,10083.1127941998
19,dynpro,6199.5757034428
19,e,3222.537
19,eai,10121.685849
19,eam,8195.0425417214
19,eas,9842.6450990034
19,ebs,8729.0781423914
19,ec,5604.8285904079
19,ecm,11313.7854672444
19,edi,7453.1653959012
19,edm,7317.375046921
19,ee,5518.6811845168
19,ehr,8016.7356436415
19,embedded,5370.537
19,emr,3418.0011167216
19,end,9639.728349
19,engineer,10657.7827417996
19,engineering,12751.9016428421
19,enginer,5015.7017214012
19,engraving,5370.537
19,enterprise,8055.537
19,ep,16867.078990851
19,epg,11327.7362604359
19,erlang,13463.004743
19,erp,6621.1926516794
19,error,9130.6036303602
19,esb,9019.7416455972
19,etl,7775.8267515866
19,etlbi,10336.3917852006
19,exchange,6981.537
19,executive,4934.8302710532
19,experience,12255.4149421944
19,expert,12351.2685
19,facilities,8097.464349
19,fae,5922.9888361247
19,falsh,3222.537
19,feature,6522.0460615122
19,fi,9860.5898929152
19,fico,10886.4955378979
19,flash,5704.8735094771
19,flex,7107.9644368513
19,flexas,9709.7794194567
19,for,7217.417115074
19,forum,6444.537
19,fpga,6137.6652119696
19,framework,10350.4963140648
19,function,8525.3388462492
19,g,6426.4392677488
19,game,4934.8302710532
19,gc,4085.5921931064
19,gcfptcrb,5577.3026745
19,gcr,5629.960896111
19,gdcc,9599.3388462492
19,generalist,9621.8303293721
19,gis,6288.0244161435
19,gl,8781.0981237322
19,global,15330.2828828364
19,gm,4503.3026745
19,gps,3776.1079303948
19,group,10212.5616012586
19,gui,8072.7865316795
19,hadoop,7933.1485637777
19,helpdesk,4740.5954616751
19,his,4724.6598983654
19,homepage,12123.7256235094
19,hp,7642.7079396
19,hr,10046.6016664825
19,hrbp,9249.754356023
19,hris,5160.4089366642
19,hrp,11478.2713219532
19,html,6734.0006745
19,hw,8882.0006745
19,i,8840.9201745
19,ibm,10806.0927704141
19,ic,5911.890639074
19,ict,6942.4945067067
19,id,4717.607830074
19,ie,4848.665183568
19,ii,15897.8131770555
19,iii,16304.1369446922
19,in,12076.9167427208
19,information,11582.0874334992
19,inside,12062.7554166724
19,integration,8952.1193607006
19,intelligence,10444.722228111
19,interface,6086.537
19,intern,3939.4273309867
19,inventor,8097.464349
19,ios,7690.7973254901
19,iosandroid,6475.7036745
19,iphone,7101.0540477597
19,iphoneipad,6680.8629678444
19,iqc,3199.5734097928
19,iso,3683.1713284428
19,iss,10444.722228111
19,it,8505.1211607794
19,ito,7904.7847427208
19,its,6876.881340111
19,itsm,18301.7323625355
19,j,11195.8409395812
19,java,5664.4240616559
19,javaandroid,6520.0245671528
19,javaee,5851.2505338223
19,javaflex,8802.5533611388
19,javajee,5447.2293179544
19,javanet,4226.2220643688
19,javaphp,7953.1813784336
19,javascript,6136.6420840493
19,javaweb,4738.2717026218
19,jave,3606.028570611
19,jde,11546.037
19,jee,7165.5628642019
19,jme,5611.25000524
19,jmeandroid,9738.9340724856
19,js,9721.0745679523
19,jse,9030.4009722168
19,jsp,3592.9338473688
19,junior,10176.4396455972
19,k,6862.4598282444
19,kjava,3305.248783
19,l,11650.3735257208
19,lab,8574.4720970648
19,layout,7963.7227189438
19,lc,5934.454126074
19,lcc,2546.458833
19,lead,15676.404397343
19,leader,12468.6947617565
19,level,14256.8918359948
19,line,18279.7485
19,linux,7516.9005509256
19,lis,6189.687004074
19,localisation,5160.4089366642
19,localization,12861.714566
19,logo,2977.9864295532
19,lotus,9110.4876228079
19,lua,3481.960896111
19,ma,6296.4673959012
19,mac,9083.4869014305
19,macios,9398.037
19,mainframe,6935.5341389534
19,management,9668.4366767777
19,manager,16011.6225268635
19,market,7883.6831863602
19,marketing,8897.0361158143
19,mas,9254.162349
19,master,16160.7554546217
19,max,3059.5032863688
19,maximo,12047.6606050383
19,maya,3571.3982980586
19,mbs,9666.537
19,mcad,10079.63458725
19,mdm,10117.2017214012
19,member,16167.1977024416
19,mes,8213.2215840728
19,microsoft,9633.4956148899
19,middleware,12158.097789222
19,mining,12062.9201745
19,mis,5873.1846100901
19,mm,11504.7367904186
19,mmi,8969.3789861219
19,mnc,15096.187856074
19,mobile,9955.3617394217
19,moss,11746.573289372
19,ms,6444.537
19,mscrm,9604.8026745
19,msdn,9346.8217968328
19,msit,4930.224566
19,msn,11360.2122057045
19,mtk,7717.575375745
19,mysql,13756.0269841388
19,n,6236.5468870182
19,nb,3490.7685
19,nc,7299.690869008
19,ncehr,6808.8664428024
19,ne,3832.8616267928
19,net,5386.9933764131
19,netc,5370.537
19,netweaver,14378.168392394
19,ngboss,4555.960896111
19,nokia,6502.9170549808
19,notes,5491.1617968328
19,oa,5499.6920878765
19,ocr,3470.672349
19,ocs,4807.837792611
19,oem,11975.148152074
19,of,10773.1018497823
19,office,6964.5699986493
19,on,7667.9317136008
19,online,6522.0460615122
19,onsite,9709.4820518828
19,op,3654.0645965532
19,operation,12131.7221975592
19,operations,7487.66983725
19,operator,4436.984594038
19,ops,7163.7017214012
19,or,10038.6986745
19,oracle,9394.3542114159
19,oraclesap,4085.5921931064
19,order,5577.3026745
19,os,10472.037
19,outsourcing,9666.537
19,owner,5946.2915307561
19,pacs,11744.0430643688
19,pam,11278.383849
19,partner,13212.9643354583
19,pb,5549.7062150448
19,pbpowerbuilder,4085.5921931064
19,pc,4294.4474338032
19,pcb,6336.1423528326
19,pdc,13276.6427858304
19,pdm,7599.6849081622
19,pe,5342.5492777812
19,peoplesoft,11643.437638992
19,pg,5680.1973911811
19,pgse,4085.5921931064
19,phone,4826.9912010634
19,php,5602.809014394
19,pi,12571.27996149
19,pl,10996.8896425187
19,platform,14499.2685
19,plc,6114.3026745
19,plm,11070.003384936
19,plproject,16251.91461532
19,plsql,8155.1651040595
19,pm,13137.6706165482
19,pma,9019.7416455972
19,pmc,4695.0484598055
19,pmo,12917.9954833814
19,pmoproject,5577.3026745
19,po,7080.3777932568
19,poi,3494.4021782213
19,portal,8620.7847427208
19,porting,11195.8409395812
19,pos,5525.6181478997
19,pp,18042.1550818461
19,ppqa,5987.8239306008
19,pqc,6377.3388462492
19,pr,5802.881340111
19,process,6235.225680222
19,processing,8296.722228111
19,producer,12442.2737838888
19,product,11397.0362494744
19,proe,9370.722228111
19,profiler,4296.537
19,program,15538.0189986431
19,programmer,8317.7902179534
19,programming,6808.8664428024
19,project,15602.5132185689
19,projectleader,15223.3409395812
19,ps,10065.9785286723
19,psm,11842.296679611
19,pso,8430.6850665555
19,python,7606.3130096158
19,qa,7967.6661101065
19,qaqc,8161.8472972278
19,qaquality,5370.537
19,qc,3982.7955839087
19,qe,7446.7810807168
19,qm,11628.1852796922
19,qq,5363.6199038055
19,qt,4904.5258998682
19,qualification,11222.907456222
19,quality,8776.2807443457
19,rails,6089.7017214012
19,rams,9254.162349
19,rd,11393.6023945446
19,rdsbj,12559.3046140812
19,receptionist,6808.8664428024
19,recruiter,11047.9675468508
19,recruiting,7983.32083725
19,regional,10988.9201745
19,release,13308.700569111
19,rep,13437.672396111
19,representative,16351.453728111
19,researcher,6512.0658473688
19,resource,10410.860349
19,rom,11546.037
19,ruby,5506.6511368374
19,s,7511.6512446656
19,sa,9033.7712197497
19,sales,13210.4463366957
19,sap,10706.6496045714
19,saphr,10470.7038209544
19,sapmm,6377.3388462492
19,sas,8659.1452116801
19,sbo,7374.4163115496
19,scada,3222.537
19,scm,7155.4690116486
19,scrum,17005.9695825798
19,scrummaster,10478.833005111
19,sd,14624.2283039066
19,sde,11656.2014079973
19,sdet,10129.5197665017
19,sdt,12351.2685
19,se,8867.3381123085
19,sem,6940.380783
19,senior,13417.0388599145
19,seo,4501.6185142308
19,seosem,5501.8520814888
19,sepg,10696.3027968328
19,sepl,9197.801784111
19,server,11365.9531288895
19,service,7507.5154737585
19,services,10472.037
19,sfc,3931.8622320798
19,sgl,4085.5921931064
19,sharepoint,10874.6127858258
19,si,11546.037
19,siebel,14879.7985456645
19,silverlight,6641.6093864068
19,simulation,8097.464349
19,site,7117.8847467994
19,sl,8218.9870780997
19,sme,7584.5158346378
19,smt,3338.8857284334
19,software,12489.3652797565
19,solidworks,5577.3026745
19,solution,14337.8367632591
19,solutions,12015.7045962492
19,sony,3481.960896111
19,sourcing,6651.3026745
19,specialist,12005.5341835439
19,spss,6115.2613696008
19,sqa,8461.5890577724
19,sql,9641.3655675436
19,sr,16663.3232248741
19,srm,7950.881340111
19,sse,10138.8234013584
19,ssetl,12255.4149421944
19,staff,12763.1048903216
19,staffing,15351.70742298
19,ste,6329.5023092176
19,sts,12840.4759710972
19,studio,10478.833005111
19,sub,9394.7800138328
19,sublead,9971.5005207492
19,subleader,8882.0006745
19,submission,4651.7509117376
19,supervisor,13442.2812571176
19,supervisory,12301.706087148
19,supply,11579.907560074
19,support,9426.4635010655
19,symbian,7640.1462609379
19,system,12024.0197679849
19,systems,7805.9031979506
19,t,10239.9775819636
19,ta,12492.2665781388
19,task,5370.537
19,tb,4728.0645965532
19,tc,6807.6642777213
19,td,9398.037
19,te,3481.960896111
19,team,13523.7483947126
19,teamcenter,3741.384792222
19,teamleader,12141.8852350441
19,tech,17080.7545104859
19,technical,13570.7472976849
19,technology,13963.9233093926
19,telemarketing,7525.4109385076
19,telepia,4296.537
19,telesales,9197.801784111
19,test,10533.4698516472
19,tester,6892.8319871636
19,testing,7731.1145161187
19,testlead,8525.3388462492
19,tl,12071.176057784
19,trainee,3470.672349
19,trainer,12945.6238966888
19,translator,3827.2245075
19,tse,8324.037
19,tsr,6071.0036176997
19,u,7810.7609170984
19,ud,3827.2245075
19,ue,8931.6993367018
19,ued,18290.4939446924
19,ui,6794.1970568193
19,uiue,7407.0666144623
19,uiux,10038.6986745
19,ul,11918.1986745
19,unity,7157.571419111
19,unityd,6130.7307396
19,unix,11224.7288004068
19,unixc,4762.726570611
19,up,4051.6239195
19,update,3481.960896111
19,user,10293.6499972986
19,uso,6444.537
19,ux,15537.7200283928
19,v,9914.9201745
19,vaio,4085.5921931064
19,variant,7256.567458611
19,vb,4572.2024228766
19,vbnet,3592.9338473688
